geoAreaName,type_of_product_desc,country+type,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,M2000,M2001,M2002,M2003,M2004,M2005,M2006,M2007,M2008,M2009,M2010,M2011,M2012,M2013,M2014,M2015,M2016,M2017,G2000,G2001,G2002,G2003,G2004,G2005,G2006,G2007,G2008,G2009,G2010,G2011,G2012,G2013,G2014,G2015,G2016,G2017
Samoa,Non-metallic minerals - industrial or agricultural dominant,SamoaNon-metallic minerals - industrial or agricultural dominant,,0.00168,0.00199,0.00215,0.00074,0.00058,0.00045,0.00029,0.00206,0.00139,0.00146,0.0015,0.00127,0.00139,0.0016,0.00155,0.00145,0.00145,0,0.00515,0.00625,0.00709,0.00254,0.00207,0.00162,0.00109,0.00762,0.00489,0.00534,0.00561,0.00462,0.00502,0.00588,0.00581,0.00574,0.00567,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Samoa,Non-metallic minerals - construction dominant,SamoaNon-metallic minerals - construction dominant,0.25354,0.27676,0.29592,0.35308,0.20672,0.38788,0.21966,0.27917,0.26235,0.29035,0.31113,0.34215,0.37254,0.32942,0.36362,0.36162,0.34744,0.35671,0.72359,0.8488,0.93096,1.16647,0.70855,1.38777,0.78545,1.05299,0.97019,1.02286,1.13495,1.28243,1.3538,1.19376,1.33163,1.35291,1.37459,1.39631,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Samoa,Non-metallic minerals - construction dominant,SamoaNon-metallic minerals - construction dominant,0.25354,0.27676,0.29592,0.35308,0.20672,0.38788,0.21966,0.27917,0.26235,0.29035,0.31113,0.34215,0.37254,0.32942,0.36362,0.36162,0.34744,0.35671,0.72359,0.8488,0.93096,1.16647,0.70855,1.38777,0.78545,1.05299,0.97019,1.02286,1.13495,1.28243,1.3538,1.19376,1.33163,1.35291,1.37459,1.39631,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Samoa,Non-metallic minerals,SamoaNon-metallic minerals,0.25354,0.27844,0.2979,0.35523,0.20746,0.38845,0.22011,0.27946,0.26441,0.29173,0.31259,0.34364,0.37381,0.33081,0.36522,0.36317,0.34888,0.35816,0.72359,0.85395,0.9372,1.17355,0.71109,1.38984,0.78707,1.05408,0.97781,1.02776,1.1403,1.28803,1.35841,1.19878,1.33751,1.35871,1.38032,1.40199,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Samoa,Non-metallic minerals,SamoaNon-metallic minerals,0.25354,0.27844,0.2979,0.35523,0.20746,0.38845,0.22011,0.27946,0.26441,0.29173,0.31259,0.34364,0.37381,0.33081,0.36522,0.36317,0.34888,0.35816,0.72359,0.85395,0.9372,1.17355,0.71109,1.38984,0.78707,1.05408,0.97781,1.02776,1.1403,1.28803,1.35841,1.19878,1.33751,1.35871,1.38032,1.40199,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Samoa,Wild catch and harvest,SamoaWild catch and harvest,0.02764,0.02132,0.02482,0.02469,0.01861,0.01678,0.021,0.02162,0.02185,0.02081,0.0194,0.01883,0.01995,0.01578,0.01023,0.00974,0.00895,0.0088,0.0789,0.06538,0.07807,0.08157,0.06379,0.06005,0.0751,0.08156,0.08081,0.07331,0.07078,0.07058,0.07248,0.05718,0.03748,0.03644,0.03542,0.03444,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Samoa,Wild catch and harvest,SamoaWild catch and harvest,0.02764,0.02132,0.02482,0.02469,0.01861,0.01678,0.021,0.02162,0.02185,0.02081,0.0194,0.01883,0.01995,0.01578,0.01023,0.00974,0.00895,0.0088,0.0789,0.06538,0.07807,0.08157,0.06379,0.06005,0.0751,0.08156,0.08081,0.07331,0.07078,0.07058,0.07248,0.05718,0.03748,0.03644,0.03542,0.03444,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Samoa,Wood,SamoaWood,0.13796,0.13292,0.12632,0.11446,0.12541,0.12178,0.10298,0.09,0.09074,0.10049,0.09111,0.09288,0.09725,0.12132,0.08699,0.08451,0.07876,0.07848,0.39374,0.40765,0.39741,0.37814,0.42986,0.4357,0.36825,0.33945,0.33558,0.35403,0.33238,0.34812,0.3534,0.43965,0.31858,0.31616,0.31162,0.30721,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Samoa,Wood,SamoaWood,0.13796,0.13292,0.12632,0.11446,0.12541,0.12178,0.10298,0.09,0.09074,0.10049,0.09111,0.09288,0.09725,0.12132,0.08699,0.08451,0.07876,0.07848,0.39374,0.40765,0.39741,0.37814,0.42986,0.4357,0.36825,0.33945,0.33558,0.35403,0.33238,0.34812,0.3534,0.43965,0.31858,0.31616,0.31162,0.30721,6.57,7.47,2.58,5.01,3.76,4.39,-0.05,5.5,-2.84,-2.14,1.64,-0.51,-4.89,-0.1,1.83,6.02,3.14,-1.06
Sao Tome and Principe,Total or no breakdown,Sao Tome and PrincipeTotal or no breakdown,3.20203,3.94818,3.44856,3.4408,3.44466,2.99374,3.25071,3.07911,2.6663,2.61884,2.67326,2.46999,2.48427,2.68383,2.65509,2.60001,2.53976,2.48743,2.73922,3.4069,2.96693,3.09208,3.1381,2.85207,3.30075,3.15356,2.88684,2.83794,3.02013,2.84765,2.88805,3.19761,3.29496,3.27765,3.2628,3.24764,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Biomass,Sao Tome and PrincipeBiomass,2.6826,2.72324,2.72056,2.55734,2.48414,2.41952,2.22631,2.10486,2.04929,2.03019,1.80154,1.70532,1.7326,1.87934,1.88726,1.83942,1.78925,1.74524,2.29486,2.3499,2.34061,2.29816,2.26307,2.30502,2.26059,2.15576,2.2188,2.20004,2.0353,1.96607,2.01422,2.23912,2.34209,2.31882,2.29862,2.27862,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Crop residues,Sao Tome and PrincipeCrop residues,0.90179,0.92244,0.91153,0.86748,0.83793,0.81867,0.74171,0.6661,0.63292,0.64241,0.59113,0.56744,0.59112,0.71945,0.76257,0.74671,0.72873,0.71308,0.77145,0.79598,0.78423,0.77956,0.76336,0.77993,0.75313,0.6822,0.68527,0.69616,0.66783,0.65421,0.6872,0.85717,0.94634,0.94132,0.93619,0.93101,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Crops,Sao Tome and PrincipeCrops,1.04304,1.0793,1.10151,1.01436,0.98418,0.97513,0.91536,0.8794,0.79359,0.81788,0.72636,0.67942,0.69675,0.72799,0.71396,0.69678,0.67779,0.66114,0.89228,0.93133,0.94768,0.91155,0.89659,0.92899,0.92945,0.90066,0.85923,0.88631,0.8206,0.7833,0.80999,0.86736,0.88603,0.87838,0.87075,0.86319,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Ferrous ores,Sao Tome and PrincipeFerrous ores,0.01506,0.01452,0.01775,0.0237,0.01437,0.01526,0.02016,0.02988,0.01737,0.03133,0.02129,0.01703,0.01408,0.01895,0.02802,0.02797,0.02778,0.02765,0.01289,0.01253,0.01527,0.0213,0.01309,0.01454,0.02047,0.0306,0.01881,0.03395,0.02405,0.01964,0.01637,0.02258,0.03478,0.03525,0.03569,0.0361,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Grazed biomass and fodder crops,Sao Tome and PrincipeGrazed biomass and fodder crops,0.07196,0.07024,0.0718,0.0691,0.06763,0.06424,0.05726,0.05798,0.05449,0.05499,0.05208,0.03982,0.03593,0.03646,0.03549,0.03403,0.03253,0.03119,0.06156,0.06061,0.06177,0.06209,0.06161,0.0612,0.05814,0.05938,0.05899,0.05959,0.05884,0.04591,0.04177,0.04344,0.04404,0.0429,0.04179,0.04073,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Metal ores,Sao Tome and PrincipeMetal ores,0.01506,0.01457,0.01776,0.02375,0.01442,0.01526,0.02028,0.02995,0.01759,0.03139,0.02149,0.01736,0.01414,0.01904,0.02802,0.02797,0.02778,0.02765,0.01289,0.01257,0.01528,0.02134,0.01314,0.01454,0.02059,0.03067,0.01905,0.03401,0.02428,0.02001,0.01644,0.02269,0.03478,0.03525,0.03569,0.0361,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Non-ferrous ores,Sao Tome and PrincipeNon-ferrous ores,,4.00E-05,2.00E-05,4.00E-05,5.00E-05,,0.00012,7.00E-05,0.00022,6.00E-05,0.00021,0.00033,6.00E-05,9.00E-05,,,,,0,0.00004,0.00001,0.00004,0.00005,0,0.00012,0.00007,0.00024,0.00006,0.00023,0.00037,0.00007,0.00011,0,0,0,0,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Non-metallic minerals - industrial or agricultural dominant,Sao Tome and PrincipeNon-metallic minerals - industrial or agricultural dominant,0.01213,0.01031,0.00018,0.0115,0.00195,0.00034,0.00942,0.00029,0.00489,0.0115,0.00511,0.00477,0.0059,0.0057,0.00803,0.00792,0.00779,0.00767,0.01037,0.0089,0.00016,0.01034,0.00178,0.00033,0.00957,0.00029,0.0053,0.01246,0.00577,0.0055,0.00686,0.0068,0.00997,0.00999,0.01,0.01002,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Non-metallic minerals - construction dominant,Sao Tome and PrincipeNon-metallic minerals - construction dominant,0.49224,1.20006,0.71005,0.84821,0.94414,0.55862,0.99469,0.94401,0.59452,0.54576,0.84511,0.74253,0.73162,0.77974,0.73177,0.72471,0.71495,0.70687,0.42109,1.03553,0.61088,0.76225,0.86012,0.53219,1.01,0.96684,0.6437,0.59142,0.95477,0.85606,0.85054,0.92901,0.90812,0.91358,0.91848,0.9229,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Non-metallic minerals,Sao Tome and PrincipeNon-metallic minerals,0.50437,1.21037,0.71022,0.85972,0.94609,0.55896,1.00411,0.9443,0.59942,0.55726,0.85023,0.74731,0.73752,0.78544,0.7398,0.73263,0.72273,0.71454,0.43147,1.04443,0.61103,0.77259,0.86189,0.53251,1.01957,0.96713,0.649,0.60388,0.96055,0.86157,0.8574,0.9358,0.91809,0.92357,0.92849,0.93292,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Wild catch and harvest,Sao Tome and PrincipeWild catch and harvest,0.03027,0.0278,0.03001,0.03016,0.02995,0.02833,0.02693,0.02672,0.02552,0.02556,0.02461,0.02531,0.02513,0.02467,0.02416,0.02385,0.02346,0.02313,0.02589,0.02399,0.02582,0.0271,0.02728,0.02699,0.02734,0.02737,0.02763,0.0277,0.0278,0.02918,0.02921,0.02939,0.02998,0.03007,0.03014,0.0302,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Sao Tome and Principe,Wood,Sao Tome and PrincipeWood,0.63553,0.62346,0.60572,0.57625,0.56446,0.53315,0.48506,0.47466,0.54278,0.48936,0.40737,0.39333,0.38367,0.37077,0.35109,0.33805,0.32673,0.3167,0.54367,0.53799,0.52112,0.51785,0.51423,0.50792,0.49252,0.48614,0.58767,0.5303,0.46022,0.45347,0.44604,0.44175,0.43571,0.42616,0.41974,0.41348,-1.18,1.29,0.14,4.85,1.59,4.55,6.28,0.39,5.14,-0.34,4.01,2.05,1.02,2.81,4.57,1.98,2.22,1.91
Saudi Arabia,Total or no breakdown,Saudi ArabiaTotal or no breakdown,0.73933,0.85118,0.97559,0.96049,0.96232,0.97536,1.00876,1.03812,1.09585,1.18291,1.25573,1.20287,1.07723,1.05492,1.0837,1.119,1.1468,1.202,13.50248,14.96829,16.21376,17.24561,18.11352,18.83352,19.47366,19.86567,21.6898,22.31095,24.18475,24.74972,22.68261,22.15864,22.95654,24.0673,24.5192,24.99726,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Biomass,Saudi ArabiaBiomass,0.05617,0.06793,0.06067,0.06021,0.06129,0.05905,0.06137,0.06422,0.05916,0.05419,0.05558,0.05225,0.0515,0.05557,0.0551,0.05364,0.05378,0.05539,1.02588,1.19454,1.00837,1.08113,1.15362,1.1403,1.18463,1.22884,1.17102,1.02217,1.07043,1.0751,1.08433,1.16716,1.16716,1.15359,1.14993,1.15181,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Crop residues,Saudi ArabiaCrop residues,0.00829,0.00987,0.01101,0.01022,0.01042,0.0094,0.00944,0.00903,0.00736,0.00547,0.00461,0.00393,0.00354,0.00313,0.00286,0.0025,0.00222,0.00199,0.15143,0.17354,0.18299,0.18351,0.19612,0.18142,0.18223,0.17288,0.14562,0.10314,0.0888,0.08089,0.07457,0.06572,0.06059,0.0538,0.04743,0.0414,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Crops,Saudi ArabiaCrops,0.04171,0.03725,0.04185,0.04223,0.03435,0.04153,0.04481,0.04371,0.0416,0.03864,0.04192,0.03735,0.03869,0.0432,0.04292,0.04234,0.04273,0.04414,0.7618,0.65498,0.69557,0.75829,0.64663,0.80188,0.86502,0.83648,0.82347,0.72885,0.80742,0.76846,0.81462,0.90749,0.90922,0.91054,0.91355,0.91799,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Ferrous ores,Saudi ArabiaFerrous ores,0.01174,0.01499,0.00837,0.01122,0.0153,0.02046,0.02335,0.02397,0.02358,0.01635,0.0286,0.02773,0.03573,0.03058,0.03214,0.03278,0.03411,0.03625,0.21439,0.26354,0.13905,0.20153,0.28804,0.39498,0.45083,0.45876,0.46672,0.3084,0.55082,0.57048,0.75236,0.6424,0.68085,0.70493,0.72924,0.75377,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Fossil fuels,Saudi ArabiaFossil fuels,0.25235,0.26117,0.3073,0.27333,0.26049,0.2562,0.27232,0.28056,0.29036,0.30783,0.32339,0.3058,0.30541,0.28885,0.31236,0.34407,0.35072,0.36571,4.60869,4.59286,5.10712,4.90767,4.90315,4.94707,5.25698,5.3688,5.74706,5.80597,6.22843,6.29197,6.43084,6.06726,6.61693,7.40022,7.49851,7.60544,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Natural gas,Saudi ArabiaNatural gas,0.06796,0.0714,0.08585,0.0796,0.08011,0.08339,0.08517,0.08592,0.08919,0.08702,0.09496,0.08793,0.09056,0.08912,0.08931,0.0875,0.08943,0.09349,1.24123,1.25563,1.42676,1.42928,1.5078,1.61016,1.64415,1.64423,1.76522,1.64132,1.82887,1.80915,1.90696,1.87202,1.8919,1.88202,1.91212,1.94421,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Grazed biomass and fodder crops,Saudi ArabiaGrazed biomass and fodder crops,,0.01381,0.00036,0.00035,0.00813,0.00033,0.0003,0.00029,0.00034,0.0003,0.00041,0.00135,0.00077,0.00091,0.00087,0.00067,0.00051,0.00054,0,0.24293,0.0059,0.00625,0.15309,0.00646,0.00583,0.00558,0.00668,0.0057,0.00786,0.02776,0.01626,0.01912,0.01836,0.01431,0.01101,0.01127,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Metal ores,Saudi ArabiaMetal ores,0.01419,0.0176,0.01074,0.01406,0.01791,0.02357,0.02535,0.02678,0.0262,0.01891,0.03141,0.03056,0.03982,0.03552,0.0418,0.04287,0.04485,0.04788,0.2592,0.30951,0.17849,0.25236,0.33713,0.45518,0.48935,0.51256,0.5185,0.35657,0.60498,0.62872,0.83846,0.74619,0.88536,0.92211,0.95892,0.99582,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Non-ferrous ores,Saudi ArabiaNon-ferrous ores,0.00245,0.00261,0.00237,0.00283,0.00261,0.00312,0.002,0.00281,0.00262,0.00255,0.00281,0.00283,0.00409,0.00494,0.00965,0.0101,0.01074,0.01164,0.04481,0.04597,0.03944,0.05083,0.04909,0.0602,0.03853,0.0538,0.05177,0.04818,0.05416,0.05824,0.0861,0.10378,0.20451,0.21718,0.22968,0.24205,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Non-metallic minerals - industrial or agricultural dominant,Saudi ArabiaNon-metallic minerals - industrial or agricultural dominant,0.00139,0.00234,0.00219,0.00504,0.00616,0.00616,0.00703,0.00767,0.00632,0.00717,0.00827,0.00855,0.01135,0.01083,0.01143,0.01165,0.01223,0.0131,0.02544,0.04112,0.03646,0.09051,0.11587,0.11897,0.13575,0.14686,0.12499,0.13523,0.15937,0.17595,0.23897,0.22752,0.24215,0.25064,0.26153,0.2724,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Non-metallic minerals - construction dominant,Saudi ArabiaNon-metallic minerals - construction dominant,0.41522,0.50214,0.59468,0.60785,0.61648,0.63037,0.6427,0.65889,0.71381,0.79481,0.83707,0.80571,0.66916,0.66415,0.66301,0.66676,0.68522,0.71993,7.58327,8.83025,9.88331,10.91394,11.60375,12.17201,12.40696,12.60861,14.12823,14.99101,16.12153,16.57798,14.09,13.95051,14.04493,14.34074,14.65031,14.97181,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Non-metallic minerals,Saudi ArabiaNon-metallic minerals,0.41661,0.50447,0.59688,0.61289,0.62263,0.63653,0.64973,0.66656,0.72012,0.80198,0.84534,0.81427,0.68051,0.67498,0.67445,0.67842,0.69745,0.73302,7.60871,8.87137,9.91977,11.00446,11.71962,12.29098,12.5427,12.75547,14.25322,15.12624,16.28091,16.75393,14.32898,14.17803,14.28709,14.59138,14.91183,15.2442,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Petroleum,Saudi ArabiaPetroleum,0.18438,0.18977,0.22145,0.19373,0.18039,0.17281,0.18715,0.19464,0.20118,0.22081,0.22843,0.21787,0.21485,0.19973,0.22305,0.25657,0.26129,0.27222,3.36746,3.33723,3.68036,3.47839,3.39534,3.33691,3.61282,3.72457,3.98184,4.16466,4.39956,4.48282,4.52387,4.19523,4.72503,5.51821,5.58639,5.66123,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Wild catch and harvest,Saudi ArabiaWild catch and harvest,0.00033,0.00038,0.00039,0.00036,0.0004,0.00041,0.00044,0.00043,0.00032,0.00032,0.00047,0.00043,0.00046,0.00046,0.00044,0.00044,0.00045,0.00047,0.00601,0.00665,0.00653,0.00642,0.00746,0.00784,0.00846,0.00826,0.00634,0.00608,0.00909,0.0089,0.00958,0.00973,0.00936,0.00949,0.00965,0.00981,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Saudi Arabia,Wood,Saudi ArabiaWood,0.00584,0.00662,0.00706,0.00705,0.00799,0.00739,0.00638,0.01075,0.00954,0.00946,0.00816,0.00919,0.00804,0.00786,0.00801,0.00769,0.00787,0.00824,0.10663,0.11643,0.11738,0.12667,0.15032,0.14269,0.1231,0.20563,0.18891,0.17841,0.15725,0.18908,0.16929,0.16511,0.16963,0.16544,0.1683,0.17133,3.23,-3.72,-5.51,8.02,4.8,2.54,-0.07,-0.93,3.36,-4.79,2.01,6.7,2.2,-0.37,0.75,1.48,-0.6,-2.71
Senegal,Total or no breakdown,SenegalTotal or no breakdown,3.01185,3.0419,2.69364,3.14161,2.92046,2.97222,2.7191,2.75854,2.90155,2.95535,2.94993,2.45737,2.61691,2.5237,2.5019,2.38684,2.30749,2.21995,3.41159,3.51442,3.0534,3.70117,3.54829,3.71411,3.38942,3.51212,3.72653,3.78014,3.81972,3.14432,3.38028,3.28573,3.29086,3.24332,3.23686,3.22987,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
Senegal,Biomass,SenegalBiomass,1.69735,1.6163,1.37811,1.6321,1.4489,1.53892,1.32262,1.19728,1.54277,1.53472,1.48224,1.1999,1.31268,1.21854,1.16524,1.11271,1.06476,1.01436,1.92262,1.86737,1.56217,1.9228,1.76038,1.92305,1.64867,1.52435,1.98142,1.96304,1.91928,1.53532,1.6956,1.58648,1.53268,1.512,1.49361,1.47582,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
Senegal,Coal,SenegalCoal,,,,,0.00954,0.01081,0.01159,0.01422,0.01372,0.01582,0.01716,0.02362,0.01972,0.01904,0.01918,0.04157,0.04114,0.04044,0,0,0,0,0.01159,0.01351,0.01445,0.01811,0.01762,0.02024,0.02222,0.03022,0.02547,0.02479,0.02523,0.05649,0.0577,0.05884,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
Senegal,Crop residues,SenegalCrop residues,0.46079,0.42256,0.28789,0.45852,0.36669,0.43124,0.30559,0.23789,0.46044,0.46179,0.43424,0.26161,0.33466,0.28098,0.25928,0.24727,0.23607,0.2244,0.52194,0.48819,0.32634,0.54018,0.44552,0.53888,0.38093,0.30287,0.59135,0.59067,0.56228,0.33474,0.43229,0.36582,0.34104,0.33599,0.33115,0.32648,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
Senegal,Crops,SenegalCrops,0.40891,0.4038,0.34616,0.43698,0.3934,0.42297,0.33393,0.34048,0.47411,0.42595,0.41691,0.3208,0.38217,0.35629,0.35373,0.34096,0.32889,0.31574,0.46318,0.46653,0.39239,0.51481,0.47797,0.52854,0.41625,0.4335,0.60891,0.54483,0.53984,0.41048,0.49366,0.46387,0.46527,0.46332,0.46136,0.45938,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
Senegal,Ferrous ores,SenegalFerrous ores,0.01186,0.01733,0.01315,0.01239,0.01261,0.01074,0.0069,0.0168,0.00741,0.00911,0.00781,0.00489,0.00921,0.01266,0.01504,0.01429,0.01361,0.0129,0.01344,0.02003,0.0149,0.0146,0.01532,0.01342,0.0086,0.02139,0.00952,0.01165,0.01011,0.00626,0.0119,0.01648,0.01978,0.01942,0.01909,0.01876,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
Senegal,Fossil fuels,SenegalFossil fuels,0.1333,0.14237,0.12486,0.13137,0.13247,0.14161,0.14079,0.13683,0.1406,0.12003,0.12986,0.13547,0.12334,0.12604,0.13336,0.15056,0.14538,0.13972,0.151,0.16449,0.14154,0.15476,0.16095,0.17696,0.1755,0.17421,0.18058,0.15352,0.16815,0.17334,0.15932,0.16409,0.17541,0.20458,0.20394,0.20328,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
Senegal,Natural gas,SenegalNatural gas,4.00E-05,,0.00022,0.00075,0.00085,0.00085,0.00064,0.00056,0.00056,0.0008,0.00107,0.00168,0.00165,0.00169,0.0017,0.0016,0.00161,0.00161,0.00005,0,0.00024,0.00089,0.00104,0.00106,0.00079,0.00071,0.00072,0.00102,0.00139,0.00215,0.00213,0.0022,0.00224,0.00217,0.00226,0.00234,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
Senegal,Grazed biomass and fodder crops,SenegalGrazed biomass and fodder crops,0.42812,0.40346,0.36178,0.3712,0.34704,0.36006,0.3675,0.31276,0.30852,0.35379,0.35285,0.34155,0.32471,0.32033,0.30083,0.28815,0.27627,0.26369,0.48494,0.46613,0.4101,0.43732,0.42164,0.44993,0.4581,0.3982,0.39624,0.45253,0.45689,0.43703,0.41943,0.41706,0.39569,0.39155,0.38755,0.38365,-3.55,2.1,-1.77,4.06,3.25,2.96,-0.17,2.2,0.94,-0.32,1.36,-1.02,1.15,0.99,1.19,3.42,3.43,4.43
